name,place,location,latitude,longitude,year
Die Luftbrücke - Nur der Himmel war frei (2005) (TV),"Wroclaw, Dolnoslaskie, Poland","Wrocław, powiat wrocławski, województwo dolnośląskie, Polska",51.1263106,16.97819633051261,2005
Diese verfluchten Stunden am Abend - Häftlingsbordelle im KZ (2012),"Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,2012
"Dissidents, les artisans de la liberté (2010) (TV)","Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2010
Dzwony wieczorne. Róze i kolce zakazanej milosci (1927),"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,1927
Eine blonde Provinz: Polen und der deutsche Rassenwahn (2009) (TV),"Poznan, Wielkopolskie, Poland","Poznań, powiat poznański, województwo wielkopolskie, Polska",52.4006632,16.91973259178088,2009
Emperor William Returning from Manoeuvres (1902),"Gdansk, Pomorskie, Poland","Gdańsk, powiat gdański, województwo pomorskie, Polska",54.36143405,18.62821847557274,1902
Empress of Germany Driving to the Manoeuvres (1902),"Wrzeszcz, Gdansk, Pomorskie, Poland","Gdańsk Wrzeszcz, Romana Dmowskiego, Strzyża Dolna, Wrzeszcz Górny, Gdańsk, województwo pomorskie, 80-243, Polska",54.3817696,18.6055111,1902
Errors in Geography: Fat Duck Surprise (2015) (V),"Donetsk, Ukraine","Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407,2015
Errors in Geography: Fat Duck Surprise (2015) (V),"Vinnytsia, Ukraine","Вінниця, Вінницький район, Вінницька область, Україна",49.2320162,28.467975,2015
Errors in Geography: Fat Duck Surprise (2015) (V),"Donetsk National University, Donetsk, Ukraine","Донецький національний університет, Щорса вулиця, Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.00516575,37.79738171655891,2015
Errors in Geography: Leaving Donetsk (To Live in Donetsk) (2015) (V),"Donetsk, Ukraine","Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407,To L
Errors in Geography: Leaving Donetsk (To Live in Donetsk) (2015) (V),"Vinnytsia, Ukraine","Вінниця, Вінницький район, Вінницька область, Україна",49.2320162,28.467975,To L
Errors in Geography: Moonlight Stalker (2010) (V),"Donetsk, Ukraine","Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407,2010
Errors in Geography: Moonlight Stalker (2010) (V),"Donetsk National University, Donetsk, Ukraine","Донецький національний університет, Щорса вулиця, Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.00516575,37.79738171655891,2010
Errors in Geography: The Seeker of Autumn (2016) (V),"Donetsk, Ukraine","Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407,2016
Errors in Geography: The Seeker of Autumn (2016) (V),"Donetsk National University, Donetsk, Ukraine","Донецький національний університет, Щорса вулиця, Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.00516575,37.79738171655891,2016
Errors in Geography: The Seeker of Autumn (2016) (V),"Kristal Building, Vinnytsia, Ukraine","Завод ""Кристал"", Келецька вулиця, Слов'янка, Вінниця, Вінницький район, Вінницька область, 21021, Україна",49.224459350000004,28.429836802684598,2016
Errors in Geography: The Seeker of Autumn (2016) (V),"Vinnytsia, Ukraine","Вінниця, Вінницький район, Вінницька область, Україна",49.2320162,28.467975,2016
"Excentrycy, czyli po slonecznej stronie ulicy (2015)","Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2015
"Excentrycy, czyli po slonecznej stronie ulicy (2015)","Konstancin-Jeziorna, Mazowieckie, Poland","Konstancin-Jeziorna, gmina Konstancin-Jeziorna, powiat piaseczyński, województwo mazowieckie, 05-510, Polska",52.0834787,21.1208073,2015
"Excentrycy, czyli po slonecznej stronie ulicy (2015)","Ciechocinek, Kujawsko-Pomorskie, Poland","Ciechocinek, powiat aleksandrowski, województwo kujawsko-pomorskie, 87-720, Polska",52.883941300000004,18.80326826019677,2015
"Excentrycy, czyli po slonecznej stronie ulicy (2015)","Torun, Kujawsko-Pomorskie, Poland","Toruń, powiat toruński, województwo kujawsko-pomorskie, Polska",53.0145361,18.596583144651557,2015
FUMA: Ogólnopolski Festiwal Piosenki Dzieciecej i Mlodziezowej (2016) (TV),"Zielona Góra, Lubuskie, Poland","Zielona Góra, województwo lubuskie, 65-001, Polska",51.9383777,15.5050408,2016
"Felix, Net i Nika oraz teoretycznie mozliwa katastrofa (2012)","Poznan, Wielkopolskie, Poland","Poznań, powiat poznański, województwo wielkopolskie, Polska",52.4006632,16.91973259178088,2012
"Felix, Net i Nika oraz teoretycznie mozliwa katastrofa (2012)","Pniewo, Lubuskie, Poland","Pniewo, gmina Bledzew, powiat międzyrzecki, województwo lubuskie, 66-350, Polska",52.5353908,15.3094365,2012
"Felix, Net i Nika oraz teoretycznie mozliwa katastrofa (2012)","Ustka, Pomorskie, Poland","Ustka, powiat słupski, województwo pomorskie, 76-270, Polska",54.573764600000004,16.858728693053727,2012
"Felix, Net i Nika oraz teoretycznie mozliwa katastrofa (2012)","Czolpino, Pomorskie, Poland","Czołpino, Smołdziński Las, gmina Smołdzino, powiat słupski, województwo pomorskie, 76-214, Polska",54.7083102,17.2334976,2012
"Felix, Net i Nika oraz teoretycznie mozliwa katastrofa (2012)","Radiówek, Mazowieckie, Poland","Radiówek, Wiązowna, gmina Wiązowna, powiat otwocki, województwo mazowieckie, 05-462, Polska",52.1524079,21.3117044,2012
"Felix, Net i Nika oraz teoretycznie mozliwa katastrofa (2012)","Konstancin-Jeziorna, Mazowieckie, Poland","Konstancin-Jeziorna, gmina Konstancin-Jeziorna, powiat piaseczyński, województwo mazowieckie, 05-510, Polska",52.0834787,21.1208073,2012
"Felix, Net i Nika oraz teoretycznie mozliwa katastrofa (2012)","Wilków, Lubelskie, Poland","Wilków, gmina Wilków, powiat opolski, województwo lubelskie, Polska",51.2592615,21.8702108,2012
"Felix, Net i Nika oraz teoretycznie mozliwa katastrofa (2012)","Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2012
Figaro! Living in the Moment of a Character (2010),"Bytom, Slaskie, Poland","Bytom, powiat tarnogórski, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska",50.3657432,18.87153251609449,2010
Figaro! Living in the Moment of a Character (2010),"Katowice, Slaskie, Poland","Katowice, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska",50.2598987,19.0215852,2010
Figaro! Living in the Moment of a Character (2010),"Zywiec, Slaskie, Poland","Żywiec, powiat żywiecki, województwo śląskie, Polska",49.706496099999995,19.21914906371902,2010
Flower Power Ost - Die Blumenkinder des Sozialismus (2007) (TV),Poland,Polska,52.215933,19.134422,2007
Forbidden Love: The Story of Bronia and Gerhard (2002),"Opolskie, Poland","województwo opolskie, Polska",50.8918612,17.9321175,2002
"Furchi, O Druzhe. Odessa v Balgarskoto Duhovno Vazrazhdane (2013)","Odessa, Ukraine","Одеса, Одеський район, Одеська область, Україна",46.4873195,30.7392776,2013
Garden party w ogrodzie palacowym ksiecia Radziwlla na rzecz skarbu (1922),"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1922
Gary Baseman Documentary: Mythical Creatures (????),Ukraine,Україна,49.4871968,31.2718321,????
Gekaufte Wahrheit - Gentechnik im Magnetfeld des Geldes (2009),Ukraine,Україна,49.4871968,31.2718321,2009
Grand Tour of Eastern Europe: Behind the Iron Curtain (1968),Poland,Polska,52.215933,19.134422,1968
Great Corpus Christi Procession in Breslau (1901),"Wroclaw, Dolnoslaskie, Poland","Wrocław, powiat wrocławski, województwo dolnośląskie, Polska",51.1263106,16.97819633051261,1901
"Hallo Szpicbródka, czyli ostatni wystep króla kasiarzy (1978)","Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1978
"Hallo Szpicbródka, czyli ostatni wystep króla kasiarzy (1978)","Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1978
Historia i terazniejszosc palacu w Zaborze (2017),"Zabór, Lubuskie, Poland","Zabór, gmina Zabór, powiat zielonogórski, województwo lubuskie, 66-003, Polska",51.9510931,15.7143816,2017
Historia i terazniejszosc palacu w Zaborze (2017),"Droszków, Lubuskie, Poland","Droszków, gmina Zabór, powiat zielonogórski, województwo lubuskie, 66-003, Polska",51.9308291,15.6594528,2017
Hitler & Stalin - Portrait einer Feindschaft (2009) (TV),Poland,Polska,52.215933,19.134422,2009
Hollywood on the Dnieper. Dreams from Atlantis (2014),"Kyiv, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,2014
Hollywood on the Dnieper. Dreams from Atlantis (2014),"Buchak, village, Ukraine","Бучак, Черкаський район, Черкаська область, 19011, Україна",49.86591,31.43257,2014
Hornblower: The Examination for Lieutenant (1998) (TV),"Yalta, Crimea, Ukraine","Ялта, Ялтинский городской совет, Республика Крым, Україна",44.4970713,34.1586871,1998
I Am a Ukrainian: Personal Stories of a Revolution (2016),Ukraine,Україна,49.4871968,31.2718321,2016
I Am from Nowhere: The People History Ignored (2009),Poland,Polska,52.215933,19.134422,2009
I Want (No) Reality: Needcompany on Life and Art (2012),"Bialystok, Podlaskie, Poland","Białystok, powiat białostocki, województwo podlaskie, Polska",53.127505049999996,23.147050870161664,No) 
Im Land der Kinoveteranen: Filmexpedition zu Dziga Vertov (1995) (TV),"Kiev, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,1995
In Case You Were Wondering on Which OS Most ATM's Work (2016),"Vinnytsia, Ukraine","Вінниця, Вінницький район, Вінницька область, Україна",49.2320162,28.467975,2016
In Spite of Darkness: A Spiritual Encounter with Auschwitz (2008),"Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,2008
In Spite of Darkness: A Spiritual Encounter with Auschwitz (2008),"Kraków, Malopolskie, Poland","Kraków, powiat krakowski, województwo małopolskie, Polska",50.0469432,19.997153435836697,2008
In the Shadow of the Reich: Nazi Medicine (1997),"Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,1997
International Relations Theory Illustrated #1 Realism (2012) (V),"Donetsk, Ukraine","Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407,2012
International Relations Theory Illustrated #1 Realism (2012) (V),"Donetsk National University, Donetsk, Ukraine","Донецький національний університет, Щорса вулиця, Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.00516575,37.79738171655891,2012
Invano mi odiano: racconto sui cristiani LGBT (2013),"Kiev, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,2013
Irena Sendler: In the Name of Their Mothers (2011),Poland,Polska,52.215933,19.134422,2011
Izgoy Odin. Mezhzvyozdnyie voyny. Istorii (2016),"Vinnytsia, Ukraine","Вінниця, Вінницький район, Вінницька область, Україна",49.2320162,28.467975,2016
"Jak zdobyc pieniadze, kobiete i slawe (1970) (TV)",Poland,Polska,52.215933,19.134422,1970
John Paul II: The Memories He Left Behind (2006),"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2006
John Paul II: The Memories He Left Behind (2006),"Lviv, Ukraine","Львів, Львівська міська громада, Львівський район, Львівська область, Україна",49.841952,24.0315921,2006
Judith und der Mann von Schindlers Liste (2011) (TV),"Kraków, Malopolskie, Poland","Kraków, powiat krakowski, województwo małopolskie, Polska",50.0469432,19.997153435836697,2011
Judith und der Mann von Schindlers Liste (2011) (TV),"Plaszów, Kraków, Malopolskie, Poland","Płaszów, Podgórze, Kraków, województwo małopolskie, Polska",50.0397731,19.985886,2011
Juliet Gellatley Visits the Viva! Animal Sanctuary in Poland (2016) (V),Poland,Polska,52.215933,19.134422,2016
"Kapital, czyli jak zrobic pieniadze w Polsce (1990)",Poland,Polska,52.215933,19.134422,1990
"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika (1967)","Ai-Petri, Crimea, Ukraine","Ай-Петри, Ялтинский городской совет, Республика Крым, 98670, Україна",44.4483057,34.0559869,1967
"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika (1967)","Alushta, Crimea, Ukraine","Алушта, городской округ Алушта, Республика Крым, Україна",44.677112,34.4095393,1967
"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika (1967)","Kuibyshevo, Crimea, Ukraine","Куйбышево, Ялтинский городской совет, Республика Крым, 98655, Україна",44.4995636,34.1159299,1967
"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika (1967)","Nikita, Crimea, Ukraine","Никита, Ялтинский городской совет, Республика Крым, 98648, Україна",44.5158616,34.2379522,1967
"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika (1967)","Simferopol, Crimea, Ukraine","Симферополь, городской округ Симферополь, Республика Крым, Україна",44.9521457,34.1024858,1967
"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika (1967)","Yalta, Crimea, Ukraine","Ялта, Ялтинский городской совет, Республика Крым, Україна",44.4970713,34.1586871,1967
Khordorkovsky's Friedensgipfel (Peace Summit) (2014) (TV),"Kiev, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,Peac
Knife in the Water: A Ticket to the West (2003) (V),"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2003
Koncerty Filharmonii w Dolinie Szwajcarskiej (1902),"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1902
Konkwistador po polsku. Krzysztof Arciszewski (2003),Poland,Polska,52.215933,19.134422,2003
Kronika powstania w getcie warszawskim wg Marka Edelmana (1993),"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1993
L'occhio è per così dire l'evoluzione biologica di una lacrima e autoritratto Auschwitz (2007),"Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,2007
La Sortie de l'Usine Lumière à Lyon - 120 ans plus tard (2015),"Wejherowo, Pomorskie, Poland","Wejherowo, Bolszewo, gmina Wejherowo, powiat wejherowski, województwo pomorskie, Polska",54.606068199999996,18.23178605516042,2015
Lag baomer shel Hashomer Hatsair be-Varsha (1929),"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1929
Lasst uns frei fliegen über den Garten (1974) (TV),"Wroclaw, Dolnoslaskie, Poland","Wrocław, powiat wrocławski, województwo dolnośląskie, Polska",51.1263106,16.97819633051261,1974
Lawa. Opowiesc o 'Dziadach' Adama Mickiewicza (1989),"Jewish Cemetery, Wola, Warsaw, Mazowieckie, Poland","Cmentarz żydowski, 49/51, Wola, Warszawa, województwo mazowieckie, Polska",52.24781935,20.974399863650756,1989
Lawa. Opowiesc o 'Dziadach' Adama Mickiewicza (1989),"Mala Wies, Mazowieckie, Poland","Mała Wieś, gmina Raciąż, powiat płoński, województwo mazowieckie, 09-140, Polska",52.8034475,20.0157893,1989
Lawa. Opowiesc o 'Dziadach' Adama Mickiewicza (1989),"Piotrków Trybunalski, Lódzkie, Poland","Piotrków Trybunalski, gmina Rozprza, powiat piotrkowski, województwo łódzkie, 97-300, Polska",51.412841400000005,19.688801329018943,1989
Lawa. Opowiesc o 'Dziadach' Adama Mickiewicza (1989),"Powazki Old Cemetery, Wola, Warsaw, Mazowieckie, Poland","Powązki, Wola, Warszawa, województwo mazowieckie, Polska",52.2528578,20.9708245,1989
Lawa. Opowiesc o 'Dziadach' Adama Mickiewicza (1989),"Royal Castle, Old Town, Sródmiescie, Warsaw, Mazowieckie, Poland","Zamek Królewski, 4, Plac Zamkowy, Stare Miasto, Śródmieście, Warszawa, województwo mazowieckie, 00-277, Polska",52.24788155,21.015291707369077,1989
Lawa. Opowiesc o 'Dziadach' Adama Mickiewicza (1989),"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1989
"Les Juifs de Pologne, des pogroms à la Shoah (2012) (TV)","Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2012
Life of Ukrainian Youth Generation Before the Maidan (2015),"Odessa, Ukraine","Одеса, Одеський район, Одеська область, Україна",46.4873195,30.7392776,2015
Life of Ukrainian Youth Generation Before the Maidan (2015),"Lviv, Ukraine","Львів, Львівська міська громада, Львівський район, Львівська область, Україна",49.841952,24.0315921,2015
Life of Ukrainian Youth Generation Before the Maidan (2015),"Kyiv, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,2015
Life of Ukrainian Youth Generation Before the Maidan (2015),"Pridnestrovie, Ukraine","M4 – Border of Ukraine, Журский сельский совет, Рыбницкий район, Unitățile administrativ-teritoriale din stînga Nistrului, Нистрения / Приднестровье / Придністров'я, Moldova",47.5335946,29.1169325,2015
Lubie dygresje. Rzecz o Wojciechu Marczewskim (2001),Poland,Polska,52.215933,19.134422,2001
"Luminus, la légende de klaas obscura (2006) (TV)","Kiev, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,2006
Maciej Ziolkowski: Blockchain and Bitcoin - Maciek Ziolkowski (2014) (TV),"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2014
Miedzy sasiadami - posrednik. Karl Dedecius (2000),"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,2000
Mikhailo Pervushin. Question to the USA Ambassador Geoffrey Pyatt (2013) (V),"Donetsk, Ukraine","Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407,2013
"Milosne przygody panów Z. i J., znanych osobistosci w D. (1912)","Lviv, Ukraine","Львів, Львівська міська громада, Львівський район, Львівська область, Україна",49.841952,24.0315921,1912
Mondani a mondhatatlant: Elie Wiesel üzenete (1996),"Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,1996
Mondani a mondhatatlant: Elie Wiesel üzenete (1996),Poland,Polska,52.215933,19.134422,1996
"Motylem jestem, czyli romans czterdziestolatka (1976)","Central Station, Aleje Jerozolimskie, Sródmiescie, Warsaw, Mazowieckie, Poland","Aleje Jerozolimskie, Śródmieście Południowe, Śródmieście, Warszawa, województwo mazowieckie, 00-495, Polska",52.2319308,21.0219979,1976
"Motylem jestem, czyli romans czterdziestolatka (1976)","Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1976
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Poland,Polska,52.215933,19.134422,1999
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)","Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,1999
Music of Survival: The Story of the Ukrainian Bandurist Chorus (2015),Ukraine,Україна,49.4871968,31.2718321,2015
My Babushka: Searching Ukranian Identities (2001),"Kiev, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,2001
Mykola Yeriomin. Question to the United States Ambassador Geoffrey Pyatt (2013) (V),"Donetsk, Ukraine","Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407,2013
Mykyta Rykunov and Vlad Skulskiy: La donna è mobile (2015) (V),"Donetsk, Ukraine","Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407,2015
Mykyta Rykunov and Vlad Skulskiy: La donna è mobile (2015) (V),"Donetsk National University, Donetsk, Ukraine","Донецький національний університет, Щорса вулиця, Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.00516575,37.79738171655891,2015
Nazi Megastructures: Hitler's War Trains (2017) (TV),Poland,Polska,52.215933,19.134422,2017
Nazis/Skinheads: Hate and the Holocaust in Ukraine (2008),Ukraine,Україна,49.4871968,31.2718321,2008
No le digas a la Mama que me he ido a Mongolia en Moto (2013),Poland,Polska,52.215933,19.134422,2013
No le digas a la Mama que me he ido a Mongolia en Moto (2013),Ukraine,Україна,49.4871968,31.2718321,2013
Operatsiya 'Y' i drugie priklyucheniya Shurika (1965),"Odessa, Ukraine","Одеса, Одеський район, Одеська область, Україна",46.4873195,30.7392776,1965
Osobisty pamietnik grzesznika przez niego samego spisany (1986),"Klek, Lódzkie, Poland","Klęk, gmina Stryków, powiat zgierski, województwo łódzkie, Polska",51.861764,19.5116561,1986
Osvobozhdenie: Napravlenie glavnogo udara (1971),"Pereiaslav-Khmelnytskyi, Kiev Oblast, Ukraine","Переяслав, Бориспільський район, Київська область, Україна",50.0638956,31.460145171031037,1971
Osvobozhdenie: Napravlenie glavnogo udara (1971),"Royal Castle Square, Old Town, Sródmiescie, Warsaw, Mazowieckie, Poland","Zamek Królewski, 4, Plac Zamkowy, Stare Miasto, Śródmieście, Warszawa, województwo mazowieckie, 00-277, Polska",52.24788155,21.015291707369077,1971
Osvobozhdenie: Napravlenie glavnogo udara (1971),"Sluzewiec, Mokotów, Warsaw, Mazowieckie, Poland","Służewiec, Mokotów, Warszawa, województwo mazowieckie, Polska",52.1805647,20.9937829,1971
Osvobozhdenie: Napravlenie glavnogo udara (1971),"Wilczy Szaniec, Warminsko-Mazurskie, Poland","Wilczy Szaniec, Gierłoż, gmina Kętrzyn, powiat kętrzyński, województwo warmińsko-mazurskie, 11-400, Polska",54.0796754,21.498346935519812,1971
"Paul Celan: Dichter ist, wer menschlich spricht (2015) (TV)",Ukraine,Україна,49.4871968,31.2718321,2015
Plyushevyi Bruklin feat Pavlo Zibrov: Polska Zaliznytsia Lova-Lova (2016) (V),"Kyiv, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,2016
Pogrzeb Marszalka Józefa Pilsudskiego 12-V-18-V 1935 (1935),"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1935
Pogrzeb Marszalka Józefa Pilsudskiego 12-V-18-V 1935 (1935),"Kraków, Malopolskie, Poland","Kraków, powiat krakowski, województwo małopolskie, Polska",50.0469432,19.997153435836697,1935
Pogrzeb Marszalka Józefa Pilsudskiego 12-V-18-V 1935 (1935),"Wawel Castle, Kraków, Malopolskie, Poland","Zamek Królewski na Wawelu, Dziedziniec Arkadowy, Stare Miasto, Kraków, województwo małopolskie, Polska",50.0544051,19.936022259529473,1935
Pogrzeb Marszalka Józefa Pilsudskiego 12-V-18-V 1935 (1935),"Pole Mokotowskie, Mokotów, Warsaw, Mazowieckie, Poland","Pole Mokotowskie, Metro Pole Mokotowskie 03, Osiedle Batorego, Stary Mokotów, Mokotów, Warszawa, województwo mazowieckie, 02-521, Polska",52.208529,21.0077851,1935
Pogrzeb Marszalka Józefa Pilsudskiego 12-V-18-V 1935 (1935),"Krakowskie Przedmiescie, Sródmiescie, Warsaw, Mazowieckie, Poland","Krakowskie Przedmieście, Śródmieście Północne, Śródmieście, Warszawa, województwo mazowieckie, 00-068, Polska",52.2423423,21.0151952,1935
Pogrzeb Marszalka Józefa Pilsudskiego 12-V-18-V 1935 (1935),"Plac Trzech Krzyzy, Sródmiescie, Warsaw, Mazowieckie, Poland","Plac Trzech Krzyży, Śródmieście Południowe, Śródmieście, Warszawa, województwo mazowieckie, 00-507, Polska",52.2292861,21.0220036,1935
Posljednji zatocenik Auschwitza/The Last Prisoner of Auschwitz (????),"Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,????
Powrót Odysa. Tadeusza Kantora notatki z prób (1989) (TV),"Kraków, Malopolskie, Poland","Kraków, powiat krakowski, województwo małopolskie, Polska",50.0469432,19.997153435836697,1989
Pozdravlenie Istoricheskomu fakultetu ot vypusknikov (2015),"Kyiv, Ukraine","Київ, Київська міська громада, Україна",50.4500336,30.5241361,2015
Pozdravlenie Istoricheskomu fakultetu ot vypusknikov (2015),"Dnipropetrovsk, Ukraine","Дніпро, Дніпровський район, Дніпропетровська область, Україна",48.4680221,35.0417711,2015
Pozdravlenie Istoricheskomu fakultetu ot vypusknikov (2015),"Kharkiv, Ukraine","Харків, Хapківськa міська громада, Харківський район, Харківська область, Україна",49.9902794,36.2303893,2015
Pozdravlenie Istoricheskomu fakultetu ot vypusknikov (2015),"River Kharkiv, Kharkiv, Ukraine","Р, Петра Свинаренка вулиця, Нова Баварія, Новобаварський район, Харків, Хapківськa міська громада, Харківський район, Харківська область, 61020, Україна",49.9499369,36.16091165703422,2015
Pozdravlenie Istoricheskomu fakultetu ot vypusknikov (2015),"Donetsk, Ukraine","Донецьк, Ворошиловський район, Донецька міська рада, Донецька область, 83000-83490, Україна",48.0158753,37.8013407,2015
Pozdravlenie Istoricheskomu fakultetu ot vypusknikov (2015),"Vinnytsia, Ukraine","Вінниця, Вінницький район, Вінницька область, Україна",49.2320162,28.467975,2015
"Projekt dziecko, czyli ojciec potrzebny od zaraz (2010)","Józefów, Mazowieckie, Poland","Józefów, powiat otwocki, województwo mazowieckie, Polska",52.12849335,21.21358509994632,2010
Przyjecie na dziesiec osób plus trzy (1973) (TV),"Kraków, Malopolskie, Poland","Kraków, powiat krakowski, województwo małopolskie, Polska",50.0469432,19.997153435836697,1973
Punktering af en myte - 15 år efter Tjernobyl (2002) (TV),"Chernobyl, Ukraine","Чорнобиль, Вишгородський район, Київська область, 07270, Україна",51.2705477,30.2195609,2002
Raoul Wallenberg Tragic Hero or Agent 103? (2018),"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2018
Raoul Wallenberg Tragic Hero or Agent 103? (2018),"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,2018
Raoul Wallenberg Tragic Hero or Agent 103? (2018),"Palmiry, Mazowieckie, Poland","Palmiry, gmina Czosnów, powiat nowodworski, województwo mazowieckie, Polska",52.3663428,20.7785066,2018
